Date,Close,High,Low,Open,Volume,Return,MA_10,MA_50,Volatility_10,Volatility_30,RSI,MACD,MACD_Signal
1980-06-13,2.2334349155426025,2.2334349155426025,2.2334349155426025,2.2334349155426025,0,0.0,2.21058452129364,2.053580448627472,0.0034610836524783884,0.00911210376784643,68.75008844333651,0.0480698510759785,0.05156764958136623
1980-06-16,2.2408058643341064,2.2702904251036973,2.2408058643341064,2.2408058643341064,7474,0.003300274720435814,2.216481399536133,2.0627205896377565,0.003459178013887169,0.00908954440457268,64.28551625349445,0.04714305141789277,0.05068272994867154
1980-06-17,2.2260642051696777,2.2555485079769206,2.2260642051696777,2.240806225217868,934,-0.006578731071292254,2.2209041118621826,2.0715658974647524,0.004495071912121523,0.009241872577328322,75.00080864277359,0.04470371076760982,0.049486926112459195
1980-06-18,2.2260642051696777,2.2260642051696777,2.2260642051696777,2.2260642051696777,0,0.0,2.224589729309082,2.080411205291748,0.004508396643669262,0.008552301915305423,75.00080864277359,0.042283102443113396,0.04804616137859004
1980-06-19,2.2260642051696777,2.2555485079769206,2.2260642051696777,2.2260642051696777,1869,0.0,2.2282753467559813,2.0880771398544313,0.004508396643669262,0.008552301915305423,81.81858279571156,0.03990475572229002,0.04641788024733004
1980-06-20,2.2260642051696777,2.2555485079769206,2.2260642051696777,2.2260642051696777,1869,0.0,2.2304866552352904,2.0953008103370667,0.004158941562273321,0.008559300742226808,80.00058221526427,0.0375866236108493,0.044651628920033895
1980-06-23,2.2260642051696777,2.2260642051696777,2.2260642051696777,2.2260642051696777,0,0.0,2.2304866552352904,2.1026718974113465,0.0026902036321383885,0.008564678072883192,80.00058221526427,0.035342085647631194,0.04278972026555335
1980-06-24,2.0786406993865967,2.108124977668495,2.0786406993865967,2.108124977668495,1869,-0.06622607984114459,2.2150072336196898,2.1070945143699644,0.02096816929363244,0.01459441857261899,24.13786949844227,0.02142050603395118,0.03851587741923292
1980-06-25,2.0786406993865967,2.0786406993865967,2.0786406993865967,2.0786406993865967,0,0.0,2.1995278120040895,2.1103377604484557,0.02096816929363244,0.01459441857261899,24.13786949844227,0.010269177208031444,0.032866537376992626
1980-06-26,2.136136770248413,2.167095405520484,2.136136770248413,2.167095405520484,890,0.02766041811785147,2.1897979974746704,2.1147309279441835,0.02364099752449456,0.015494372541024952,36.781651928700086,0.006001934610227355,0.027493616823639575
1980-06-27,2.136136770248413,2.136136770248413,2.136136770248413,2.136136770248413,0,0.0,2.1800681829452513,2.119124095439911,0.02364099752449456,0.015494372541024952,30.81776359218314,0.002590255257415297,0.02251294451039472
1980-06-30,2.066479682922364,2.0974384422636208,2.066479682922364,2.0974384422636208,8008,-0.03260890795768123,2.162635564804077,2.122713806629181,0.02506226775341257,0.016019518429002504,21.86362157014804,-0.0056689222017936025,0.016876571167957054
1980-07-01,2.0432612895965576,2.074219925339814,2.0432612895965576,2.066480200726285,890,-0.01123572301130571,2.1443552732467652,2.125839149951935,0.025080822902494443,0.016008565976113068,20.27679443131936,-0.013927364155063682,0.010715784103352907
1980-07-02,2.0432612895965576,2.074219925339814,2.0432612895965576,2.0432612895965576,3559,0.0,2.1260749816894533,2.1289644932746885,0.025080822902494443,0.015468340420172883,20.27679443131936,-0.020238937034064097,0.004524839875869507
1980-07-03,2.0355212688446045,2.0664799000838348,2.0355212688446045,2.043260992332117,3559,-0.003788071937427695,2.107020688056946,2.1311979341506957,0.02497089063929985,0.01538939039549492,19.797795749548484,-0.02557069593618211,-0.001494267286540816
1980-07-07,2.020042181015014,2.035520968932355,2.020042181015014,2.035520968932355,890,-0.007604483464020206,2.0864184856414796,2.132826943397522,0.0247943877118896,0.015418459580704438,17.124370323135864,-0.03069139500617135,-0.007333692830466924
1980-07-08,2.012302875518799,2.035521257722004,2.012302875518799,2.02004246760861,9788,-0.0038312593513897264,2.0650423526763917,2.134006323814392,0.0246625875989302,0.01524033952896523,17.48911444841221,-0.03497095973014952,-0.012861146210403443
1980-07-09,2.020042181015014,2.035520968932355,2.020042181015014,2.020042181015014,53389,0.0038459943532207497,2.0591825008392335,2.1348982143402098,0.014833754267744376,0.015101468039506835,19.38685785908973,-0.03730798510416511,-0.017750513989155777
1980-07-10,2.1670947074890137,2.19031374214182,2.1670947074890137,2.1670947074890137,5339,0.07279676031324733,2.068027901649475,2.1381414699554444,0.02818801797777149,0.020330917142155302,43.90238129987338,-0.02698313979409539,-0.0195970391501437
1980-07-11,2.1670947074890137,2.1670947074890137,2.1670947074890137,2.1670947074890137,0,0.0,2.0711236953735352,2.1412373065948485,0.026997351530465636,0.020330917142155302,43.90238129987338,-0.01858637335692892,-0.019394905991500743
1980-07-14,2.0974395275115967,2.120657919415267,2.0974395275115967,2.120657919415267,7118,-0.03214219467968038,2.0672539710998534,2.142792625427246,0.02906409944659019,0.02115593446461863,38.37449699197213,-0.017352438245017865,-0.01898641244220417
1980-07-15,2.081958770751953,2.097438082086741,2.081958770751953,2.097438082086741,1780,-0.007380788125991855,2.0688018798828125,2.1440383291244505,0.027087287537636097,0.021170510650993273,50.39382913299861,-0.01742286354562861,-0.018673702662889057
1980-07-16,2.081958770751953,2.081958770751953,2.081958770751953,2.081958770751953,0,0.0,2.072671627998352,2.1449891757965087,0.02675126084061706,0.021170510650993273,50.39382913299861,-0.01727948891168385,-0.018394859912648016
1980-07-17,2.0974395275115967,2.1129188495137705,2.0974395275115967,2.0974395275115967,4449,0.007435669225117403,2.078089451789856,2.145365152359009,0.026786952979478192,0.021214636173172374,44.89808620080495,-0.015735308942306236,-0.01786294971857966
1980-07-18,2.081958770751953,2.097438082086741,2.081958770751953,2.097438082086741,890,-0.007380788125991855,2.0827332019805906,2.145431513786316,0.026910921934891106,0.021242907322088944,43.13721581866031,-0.015581093734106766,-0.017406578521685083
1980-07-21,2.0742194652557373,2.089698779693888,2.0742194652557373,2.081959188152513,2669,-0.0037173192884221162,2.0881509304046633,2.145195651054382,0.026775296429504245,0.021189600427854526,51.16280902393949,-0.01590008802670706,-0.017105280422689478
1980-07-22,2.0742194652557373,2.0742194652557373,2.0742194652557373,2.0742194652557373,0,0.0,2.094342589378357,2.1448123407363893,0.026694570925552667,0.02107519965306493,54.99991528699994,-0.015968814745676685,-0.01687798728728692
1980-07-23,2.051001071929932,2.0742201165555785,2.051001071929932,2.0742201165555785,890,-0.011193797818758067,2.0974384784698485,2.143080153465271,0.02708408557578587,0.021112224719724522,51.16280902393969,-0.017692859195410193,-0.017040961668911576
1980-07-24,2.051001071929932,2.051001071929932,2.051001071929932,2.051001071929932,0,0.0,2.0858291149139405,2.141347966194153,0.010753663720867855,0.021112224719724522,52.38102921837178,-0.01884197824639333,-0.017401164984407927
1980-07-25,2.0432612895965576,2.0587406074681858,2.0432612895965576,2.051000882854657,890,-0.0037736607938929634,2.073445773124695,2.139460983276367,0.01060684406825369,0.021107307494957712,53.6585567431678,-0.02014498033006662,-0.017949928053539666
1980-07-28,2.0277819633483887,2.051000874382201,2.0277819633483887,2.0432612811560733,3559,-0.007575793818922372,2.066480016708374,2.137264413833618,0.005397415308985896,0.021118619178979933,52.380913962327256,-0.022171096531315992,-0.018794161749094932
1980-07-29,2.0277819633483887,2.0277819633483887,2.0277819633483887,2.0277819633483887,0,0.0,2.0610623359680176,2.1360998010635375,0.005289865868578442,0.021093249464884844,51.219528687831826,-0.02350584744077011,-0.019736498887429968
1980-07-30,2.0277819633483887,2.051000874382201,2.0277819633483887,2.0277819633483887,890,0.0,2.055644655227661,2.134492893218994,0.005289865868578442,0.02109014054629891,9.091660109047837,-0.024283719549991645,-0.020645943019942305
1980-07-31,2.0277819633483887,2.0277819633483887,2.0277819633483887,2.0277819633483887,0,0.0,2.0486788988113402,2.132001461982727,0.004110348244310482,0.02109014054629891,9.091660109047837,-0.024616425965478417,-0.02144003960904953
1980-08-01,2.0432612895965576,2.0587406074681858,2.0432612895965576,2.0432612895965576,890,0.0076336245848684925,2.0448091506958006,2.129524793624878,0.005102598993745162,0.02117211013382467,26.667104765972823,-0.02336174626590104,-0.021824380940419833
1980-08-04,2.058741331100464,2.074220654412959,2.058741331100464,2.058741331100464,2669,0.00757614387485539,2.0432613372802733,2.127357726097107,0.005842625541656008,0.021249680348648176,40.000903585385736,-0.02087762927286141,-0.02163503060690815
1980-08-05,2.0432612895965576,2.066480200726285,2.0432612895965576,2.0587406074681858,1780,-0.007519177504262564,2.0401655197143556,2.124438791275024,0.006210048601928684,0.021264934230699823,35.29482112862104,-0.019928337170104005,-0.02129369191954732
1980-08-06,2.0432612895965576,2.0432612895965576,2.0432612895965576,2.0432612895965576,0,0.0,2.039391541481018,2.121077575683594,0.0051908321972889285,0.017548510052669324,26.66681726515877,-0.018957486238654564,-0.02082645078336877
1980-08-07,2.0432612895965576,2.0432612895965576,2.0432612895965576,2.0432612895965576,0,0.0,2.038617563247681,2.1183060598373413,0.0051908321972889285,0.017548510052669324,30.769759368742825,-0.017980808315283703,-0.02025732228975176
1980-08-08,2.0432612895965576,2.0432612895965576,2.0432612895965576,2.0432612895965576,0,0.0,2.038617563247681,2.115534543991089,0.005050847506490511,0.016729433262511622,33.33376117303379,-0.017010695317596802,-0.019607996895320768
1980-08-11,2.0355212688446045,2.05100058446422,2.0355212688446045,2.043260992332117,7118,-0.003788071937427695,2.0393914937973023,2.1127556371688843,0.0045342491010130865,0.016733197139011755,30.76954063570747,-0.016674218751842496,-0.019021241266625116
1980-08-12,2.066479682922364,2.089698719589457,2.066479682922364,2.066479682922364,38262,0.015209084057044686,2.0432612657547,2.1104484891891477,0.006509382973858838,0.015923115217666598,57.14241708142468,-0.013750960846524052,-0.017967185182604904
1980-08-13,2.0742194652557373,2.0974385025906632,2.0742194652557373,2.0742194652557373,11568,0.0037453948361243494,2.0479050159454344,2.108296136856079,0.0064949355025486245,0.015789090594815997,59.99958927599603,-0.010686534428623329,-0.016511055031808587
1980-08-14,2.089698314666748,2.11291734683467,2.089698314666748,2.089698314666748,3559,0.007462493564586392,2.0540966510772707,2.1063059425354003,0.0066304313070545354,0.015837723770811336,68.74943444903303,-0.006929066661827132,-0.014594657357812298
1980-08-15,2.089698314666748,2.089698314666748,2.089698314666748,2.089698314666748,0,0.0,2.0587403535842896,2.104315748214722,0.006479486006974451,0.015814414062489412,78.5706741770815,-0.003906217936709311,-0.0124569694735917
1980-08-18,2.136136770248413,2.143876363388717,2.136136770248413,2.136136770248413,1780,0.022222564499254416,2.0664798974990846,2.102959461212158,0.008983892707932727,0.01618841869600988,84.99946862336486,0.0022111183238058274,-0.009523351914112197
1980-08-19,2.136136770248413,2.151616087884449,2.136136770248413,2.136136770248413,1780,0.0,2.07576744556427,2.1011609125137327,0.008219620841624304,0.01615601205333549,84.99946862336486,0.006978705213681824,-0.006222940488553393
1980-08-20,2.143876314163208,2.167095355761844,2.143876314163208,2.143876314163208,8008,0.0036231499886099083,2.085828948020935,2.099369740486145,0.008078595025550077,0.01615524004811173,85.713761828554,0.011251864197942218,-0.0027279795512542703
1980-08-21,2.143876314163208,2.167095355761844,2.143876314163208,2.143876314163208,10678,0.0,2.0958904504776,2.097578568458557,0.008078595025550077,0.009096468275901038,84.20996313193709,0.01447155440842618,0.0007119272406818197
1980-08-22,2.143876314163208,2.143876314163208,2.143876314163208,2.143876314163208,0,0.0,2.105951952934265,2.0957873964309695,0.008078595025550077,0.009096468275901038,82.3522376808863,0.01682918571967784,0.0039353789364810245
1980-08-25,2.159356117248535,2.1825751640709137,2.159356117248535,2.159356117248535,1780,0.007220473953213569,2.1183354377746584,2.0943058204650877,0.00750046828430721,0.006928426701890026,94.11740190082719,0.01971940325273991,0.007092183799732802
1980-08-26,2.205794095993042,2.229012748922269,2.205794095993042,2.205794095993042,3559,0.02150547488372534,2.132266879081726,2.0936055850982664,0.00855447987253247,0.007689893740428907,95.65198757098467,0.025463550299541282,0.0107664570996945
1980-08-27,2.190314769744873,2.205793958301744,2.190314769744873,2.205793958301744,19576,-0.007017575337738058,2.1438764095306397,2.0928905963897706,0.009567555313584173,0.007856382504546166,87.99985213753673,0.02843894944975034,0.014300955569705669
1980-08-28,2.190314769744873,2.2135336839356263,2.190314769744873,2.190314769744873,890,0.0,2.153938055038452,2.0921756076812743,0.009687893464638914,0.00778690288946215,87.99985213753673,0.03044601203809405,0.017529966863383345
1980-08-29,2.190314769744873,2.190314769744873,2.190314769744873,2.190314769744873,0,0.0,2.1639997005462646,2.0914606189727785,0.009687893464638914,0.007612112318329545,91.66667736275528,0.03167153387183186,0.02035828026507305
1980-09-02,2.198054790496826,2.2212733151261705,2.198054790496826,2.198054790496826,7118,0.0035337481438133533,2.170191502571106,2.090900430679321,0.00749934262935041,0.007548349256501644,90.47623937240722,0.032888208942615904,0.02286426600058162
1980-09-03,2.198054790496826,2.198054790496826,2.198054790496826,2.198054790496826,0,0.0,2.176383304595947,2.090340242385864,0.007499342629350411,0.007548349256501644,90.0000462069486,0.03346664999302984,0.024984742799071265
1980-09-04,2.198054790496826,2.213534113412491,2.198054790496826,2.198054790496826,11568,0.0,2.1818011522293093,2.0927285242080687,0.007547169912138802,0.00714129419699191,88.88898396454059,0.03353845822349033,0.02669548588395508
1980-09-05,2.182574987411499,2.205793900999065,2.182574987411499,2.198054306921691,3559,-0.007042501011463975,2.185671019554138,2.094807209968567,0.008116024170543027,0.007333861406288968,79.99990758667215,0.03197765749441217,0.027751920206046502
1980-09-08,2.182574987411499,2.182574987411499,2.182574987411499,2.182574987411499,0,0.0,2.189540886878967,2.0957359743118285,0.008116024170543027,0.0072616416127497495,71.42844569618025,0.030390390171123993,0.028279614199062005
1980-09-09,2.190314769744873,2.2212728841477216,2.190314769744873,2.190314769744873,4449,0.003546170178809538,2.192636752128601,2.096819534301758,0.007925295998627681,0.007023972372405515,73.33322380648248,0.029417893962422337,0.02850727015173407
1980-09-10,2.198054790496826,2.2057943862769225,2.198054790496826,2.198054790496826,1780,0.0035337481438133533,2.1918628215789795,2.0994510364532473,0.003875929778548985,0.007008531884629256,73.33333333333334,0.028938157631402284,0.028593447647667716
1980-09-11,2.213533401489258,2.229012325360128,2.213533401489258,2.213533401489258,8008,0.007041958671527571,2.194184684753418,2.102856478691101,0.0037338130179990327,0.0070323560010597036,76.47041769121908,0.029467277250297297,0.028768213568193635
1980-09-12,2.2290117740631104,2.2367512340843607,2.2290117740631104,2.2290117740631104,12457,0.006992608543173073,2.198054385185242,2.1065714883804323,0.004145097093184228,0.007047091337636176,78.94706122687212,0.03078076220261261,0.029170723295077434
1980-09-15,2.306410074234009,2.3218887422919603,2.306410074234009,2.306410074234009,6229,0.03472314550847555,2.209663915634155,2.11198926448822,0.011143001472550353,0.009079560239162069,85.185049966172,0.03763329131332949,0.030863236898727848
1980-09-16,2.306410074234009,2.329628470387401,2.306410074234009,2.306410074234009,5339,0.0,2.2204994440078734,2.1177166223526003,0.011258308724587033,0.009084487339329645,80.95224124931423,0.04257321251046253,0.03320523202107479
1980-09-17,2.306410074234009,2.3218887422919603,2.306410074234009,2.306410074234009,1780,0.0,2.2313349723815916,2.1235987663269045,0.011258308724587033,0.008861469097099008,89.47345381675862,0.04595835632576106,0.03575585688201204
1980-09-18,2.2909295558929443,2.298669280399995,2.2909295558929443,2.298669280399995,1780,-0.006711954007660892,2.2406224489212034,2.129016513824463,0.011769985677804606,0.00905083660112256,80.95164751665999,0.046851879432183274,0.03797506139204629
1980-09-19,2.2522308826446533,2.267710329504612,2.2522308826446533,2.267710329504612,1780,-0.016892127105674892,2.247588038444519,2.130719237327576,0.013147620822726315,0.009794177137159294,65.38410046005092,0.043930934946670774,0.03916623610297119
1980-09-22,2.190314769744873,2.205793958301744,2.190314769744873,2.205793958301744,3559,-0.027491014965160265,2.2483620166778566,2.131183638572693,0.016374595207317665,0.011285766138423125,48.48478625329983,0.03620263114468658,0.038573515111314266
1980-09-23,2.159356117248535,2.174835438011636,2.159356117248535,2.174835438011636,9788,-0.014134339467538726,2.245266151428223,2.1324219703674316,0.016950452593073168,0.011633496067337034,43.24321174106124,0.027265490574823747,0.03631191020401617
1980-09-24,2.159356117248535,2.174835438011636,2.159356117248535,2.159356117248535,890,0.0,2.2413962841033936,2.1339699172973634,0.016875296098309366,0.011367988439379006,43.24321174106124,0.019952739523508622,0.03304007606791466
1980-09-25,2.174835681915283,2.182575408842556,2.174835681915283,2.174835681915283,5339,0.007168602039793415,2.237526512145996,2.13582745552063,0.016882587485867004,0.011408115268479168,48.64871615338056,0.015230831584657878,0.029478227171263305
1980-09-26,2.174835681915283,2.174835681915283,2.174835681915283,2.174835681915283,0,0.0,2.2321089029312136,2.1373753786087035,0.016628458410050825,0.011358092515175368,48.64871615338056,0.011357760332456834,0.025854133803502013
1980-09-29,2.174835681915283,2.174835681915283,2.174835681915283,2.174835681915283,0,0.0,2.218951463699341,2.13923291683197,0.010542045749255175,0.011358092515175368,47.22227451409912,0.00819386963249924,0.02232208096930146
1980-09-30,2.198054790496826,2.2057943862769225,2.198054790496826,2.198054790496826,7118,0.010676258797214011,2.2081159353256226,2.141709623336792,0.01167509840942584,0.010810388788457656,50.0,0.007473897037812094,0.019352444183003588
1980-10-01,2.2290117740631104,2.2290117740631104,2.2290117740631104,2.2290117740631104,28474,0.01408380887506766,2.200376105308533,2.1448054695129395,0.01307568001112563,0.011067794149848867,52.49984790130758,0.00929414629184544,0.01734078460477196
1980-10-02,2.2522308826446533,2.275449790223772,2.2522308826446533,2.2522308826446533,23135,0.010416772514044936,2.1965062379837037,2.1488300657272337,0.013690873309332241,0.011182095605441322,53.65854574797553,0.012466587887216107,0.01636594526126079
1980-10-03,2.345106601715088,2.360586050894975,2.345106601715088,2.345106601715088,55168,0.04123721053028828,2.2057938098907472,2.154712176322937,0.018111493217794518,0.01329938383851867,55.81370358403964,0.0222189389446239,0.017536543997933415
1980-10-06,2.445722341537476,2.461201530354574,2.445722341537476,2.445722341537476,10678,0.04290454845370495,2.2313345670700078,2.162761397361755,0.01810771777598795,0.015136744760269471,66.07127140386473,0.037632789372076036,0.02155579307276194
1980-10-07,2.422502517700196,2.437981965096859,2.422502517700196,2.437981965096859,6229,-0.009494055577332183,2.2576492071151733,2.1706558084487915,0.017432216243000627,0.015339782684006249,62.7115936149518,0.047428010576113344,0.026730236573432223
1980-10-08,2.422502517700196,2.437981965096859,2.422502517700196,2.422502517700196,12457,0.0,2.283963847160339,2.1785502195358277,0.017432216243000627,0.014989727593122315,64.9121764070394,0.054561839034249715,0.03229655706559573
1980-10-09,2.4147632122039795,2.430241869096902,2.4147632122039795,2.42250214658426,8898,-0.0031947564304551923,2.307956600189209,2.18628984451294,0.01802931422619604,0.014915623637908175,69.81134597769022,0.05891185303982294,0.03761961626044117
1980-10-10,2.422502517700196,2.430242241398527,2.422502517700196,2.422502517700196,8008,0.0032049956107924604,2.3327232837677,2.1941842555999758,0.017846259304321644,0.01490217543690421,82.60850348563886,0.06226600401779292,0.04254889381191152
1980-10-13,2.530856847763061,2.538596569968532,2.530856847763061,2.530856847763061,41821,0.044728263137464586,2.368325400352478,2.203936166763306,0.020233121081457615,0.01667506691817764,92.85699747674632,0.07282796625320831,0.04860470830017088
1980-10-14,2.585035562515259,2.6005147497365035,2.585035562515259,2.585035562515259,26694,0.02140726165531026,2.407023477554321,2.214462051391602,0.020236002866802504,0.01693951742850503,93.65068188719259,0.08459500831243316,0.055802768302623346
1980-10-15,2.600513458251953,2.623732096197388,2.600513458251953,2.600513458251953,31143,0.005987498184216067,2.4441736459732057,2.22560709476471,0.02050489952415103,0.016907030265621202,93.65066015492437,0.09408485906361452,0.06345918645482158
1980-10-16,2.6159932613372803,2.631472446115283,2.6159932613372803,2.6159932613372803,890,0.005952594875526129,2.4805498838424684,2.237061734199524,0.020681019784211305,0.016872037362104193,93.84603135561042,0.10168259127646229,0.07110386741914973
1980-10-17,2.600513458251953,2.6159923750750824,2.600513458251953,2.6159923750750824,3559,-0.005917371162268981,2.5060905694961546,2.248206777572632,0.019441967596228626,0.01684337592368516,91.04456132929951,0.10524159841902136,0.07793141361912406
1980-10-20,2.5385961532592773,2.554075595129275,2.5385961532592773,2.554075595129275,1780,-0.023809646051320965,2.515377950668335,2.2581134748458864,0.018534217104515912,0.01767584857549763,80.55531786357882,0.10189138768036798,0.08272340843137285
1980-10-21,2.523117780685425,2.5385972291156054,2.523117780685425,2.5385972291156054,8898,-0.006097217375036212,2.525439476966858,2.267865405082703,0.018291274403582247,0.01779422571998909,77.14280684923665,0.09687068131022825,0.08555286300714393
1980-10-22,2.5385961532592773,2.554075595129275,2.5385961532592773,2.5385961532592773,4449,0.006134621495809789,2.537048840522766,2.2773077344894412,0.01823657766709722,0.01779379029989615,76.81149585495439,0.09306788203683336,0.08705586681308182
1980-10-23,2.499899387359619,2.51537831031354,2.499899387359619,2.51537831031354,4449,-0.01524337214880589,2.5455624580383303,2.2858213329315187,0.019198997213123875,0.018165344232977443,66.12910277940634,0.08594095675614621,0.08683288480169471
1980-10-24,2.499899387359619,2.499899387359619,2.499899387359619,2.499899387359619,0,0.0,2.5533021450042725,2.294025354385376,0.019233688752166,0.01817341600762455,57.14284816178567,0.07937779926550981,0.08534186769445773
1980-10-27,2.453460693359375,2.4612004156178675,2.453460693359375,2.4612004156178675,890,-0.01857622520132396,2.5455625295639037,2.3013006019592286,0.013714312564761787,0.01766324691493825,53.846131061341055,0.06962662280113951,0.0821988187157941
1980-10-28,2.4379818439483643,2.445721567262093,2.4379818439483643,2.445721567262093,7118,-0.0063089860998818414,2.5308571577072145,2.307337503433228,0.010699221383719577,0.017727922332960937,51.851870867340054,0.05995856638400321,0.07775076824943591
1980-10-29,2.4379818439483643,2.4379818439483643,2.4379818439483643,2.4379818439483643,0,0.0,2.5146039962768554,2.313374404907227,0.010118826722181565,0.017727922332960937,52.830172229403615,0.05170058980209857,0.07254073255996844
1980-10-30,2.453460693359375,2.46894013787636,2.453460693359375,2.453460693359375,2669,0.006349042118354076,2.498350739479065,2.3195660924911503,0.010173172724088209,0.01766684022810674,53.70368257539532,0.04587626462909622,0.06720783897379401
1980-10-31,2.453460693359375,2.4612004156178675,2.453460693359375,2.453460693359375,4449,0.0,2.483645462989807,2.3257577800750737,0.01037110456275795,0.017294839047184103,37.49995186705767,0.040790240466440864,0.06192431927232338
1980-11-03,2.445722341537476,2.461201530354574,2.445722341537476,2.453461804590576,4449,-0.0031540557559548432,2.474358081817627,2.331794700622559,0.008206873686860693,0.016360892100918404,23.528996051470457,0.035723313236784904,0.056684118065215686
1980-11-05,2.2909295558929443,2.306409004907046,2.2909295558929443,2.306409004907046,4449,-0.06329123425647043,2.4511392593383787,2.334426169395447,0.020617186471520856,0.020225270013985667,11.538354449651692,0.018998252726387665,0.049146944997450086
1980-11-06,2.2909295558929443,2.2909295558929443,2.2909295558929443,2.2909295558929443,0,0.0,2.426372599601746,2.336128878593445,0.02019014307981478,0.020225270013985667,7.999733843302707,0.005678068534749947,0.040453169704910065
1980-11-07,2.2599713802337646,2.275450569685341,2.2599713802337646,2.275450569685341,14237,-0.013513368658388591,2.40237979888916,2.337522010803223,0.02014780442045382,0.020400809466279632,7.692066172005752,-0.007292278602846203,0.03090408004335881
1980-11-10,2.3141489028930664,2.321888103437155,2.3141489028930664,2.3141489028930664,73854,0.02397265873946508,2.383804750442505,2.3399986934661867,0.022712850782875098,0.020806198353856185,21.568567048530966,-0.013049274938934818,0.022113409046900085
1980-11-11,2.298669576644897,2.3064093021494183,2.298669576644897,2.3064093021494183,6229,-0.006688993188302517,2.368325638771057,2.3421657896041874,0.022374515854950518,0.020867245792690753,21.568514936885606,-0.01864585051619283,0.013961557134281504
1980-11-12,2.2367515563964844,2.252231004091137,2.2367515563964844,2.252231004091137,3559,-0.02693645962756741,2.348202610015869,2.3429397249221804,0.023310443109244346,0.02145334101221996,15.789462306549908,-0.027757472876980938,0.005617751132029015
1980-11-13,2.2290117740631104,2.259970402280496,2.2290117740631104,2.2367512340843607,2669,-0.0034602780587054127,2.3273056030273436,2.343558864593506,0.02319852671289532,0.021317581791811084,16.981060793197358,-0.03519730240132102,-0.002545259574640992
1980-11-14,2.213533401489258,2.221272600713833,2.213533401489258,2.221272600713833,28474,-0.006944051509265026,2.303312873840332,2.343868436813355,0.022615680628201164,0.02126682157894413,16.36360173986489,-0.04185986177925827,-0.010408180015564449
1980-11-17,2.198054790496826,2.213534113412491,2.198054790496826,2.213534113412491,1780,-0.006992716252674391,2.2777722835540772,2.344178032875061,0.022378940913572797,0.019785345601266654,17.647094354210324,-0.04783754123681927,-0.017894052259815413
1980-11-18,2.151615858078003,2.167095174060748,2.151615858078003,2.167095174060748,1780,-0.021127286098417297,2.2483616352081297,2.3435588502883915,0.02242718028128857,0.018165381176720112,16.36360173986489,-0.05568028138955139,-0.02545129808576261
1980-11-19,2.159356117248535,2.1825751640709137,2.159356117248535,2.159356117248535,5339,0.0035974168629926417,2.235204291343689,2.3429396772384647,0.01397827481059008,0.01818857551063181,17.857231264140694,-0.06057288868205335,-0.03247561620502076
1980-11-20,2.182574987411499,2.198054306921691,2.182574987411499,2.182574987411499,5339,0.010752682235920075,2.2243688344955443,2.342630081176758,0.014860532886294433,0.018368326480008645,19.29840490068122,-0.06186362112121824,-0.03835321718826026
